Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
  0.00      0.01     0.00        8     0.00     0.00  std::_Head_base<0ul, void (*)(threadpool<Http>*), false>::_Head_base<void (*)(threadpool<Http>*)>(void (*&&)(threadpool<Http>*))
  0.00      0.01     0.00        8     0.00     0.00  std::_Head_base<0ul, std::thread::_State*, false>::_Head_base()
  0.00      0.01     0.00        8     0.00     0.00  std::_Head_base<1ul, std::default_delete<std::thread::_State>, true>::_Head_base()
  0.00      0.01     0.00        8     0.00     0.00  std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> >::unique_ptr<std::default_delete<std::thread::_State>, void>(std::thread::_State*)
  0.00      0.01     0.00        8     0.00     0.00  std::_Tuple_impl<0ul, void (*)(threadpool<Http>*), threadpool<Http>*>::_M_tail(std::_Tuple_impl<0ul, void (*)(threadpool<Http>*), threadpool<Http>*>&)
  0.00      0.01     0.00        8     0.00     0.00  std::_Tuple_impl<0ul, void (*)(threadpool<Http>*), threadpool<Http>*>::_Tuple_impl(std::_Tuple_impl<0ul, void (*)(threadpool<Http>*), threadpool<Http>*>&&)
  0.00      0.01     0.00        8     0.00     0.00  std::_Tuple_impl<0ul, void (*)(threadpool<Http>*), threadpool<Http>*>::_Tuple_impl<void (&)(threadpool<Http>*), threadpool<Http>*, void>(void (&)(threadpool<Http>*), threadpool<Http>*&&)
  0.00      0.01     0.00        8     0.00     0.00  std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >::_Tuple_impl()
  0.00      0.01     0.00        8     0.00     0.00  std::_Tuple_impl<1ul, threadpool<Http>*>::_Tuple_impl(std::_Tuple_impl<1ul, threadpool<Http>*>&&)
  0.00      0.01     0.00        8     0.00     0.00  std::_Tuple_impl<1ul, threadpool<Http>*>::_Tuple_impl<threadpool<Http>*>(threadpool<Http>*&&)
  0.00      0.01     0.00        8     0.00     0.00  std::_Tuple_impl<1ul, std::default_delete<std::thread::_State> >::_Tuple_impl()
  0.00      0.01     0.00        8     0.00     0.00  std::_List_iterator<st_mysql*>::operator++(int)
  0.00      0.01     0.00        8     0.00     0.00  std::__uniq_ptr_impl<std::thread::_State, std::default_delete<std::thread::_State> >::__uniq_ptr_impl(std::thread::_State*)
  0.00      0.01     0.00        8     0.00     0.00  std::tuple<void (*)(threadpool<Http>*), threadpool<Http>*>::tuple(std::tuple<void (*)(threadpool<Http>*), threadpool<Http>*>&&)
  0.00      0.01     0.00        8     0.00     0.00  std::tuple<void (*)(threadpool<Http>*), threadpool<Http>*>::tuple<void (&)(threadpool<Http>*), threadpool<Http>*, true>(void (&)(threadpool<Http>*), threadpool<Http>*&&)
  0.00      0.01     0.00        8     0.00     0.00  std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> >::tuple<std::thread::_State*, std::default_delete<std::thread::_State>, true>()
  0.00      0.01     0.00        8     0.00     0.00  std::thread::_State_impl<std::thread::_Invoker<std::tuple<void (*)(threadpool<Http>*), threadpool<Http>*> > >::_State_impl(std::thread::_Invoker<std::tuple<void (*)(threadpool<Http>*), threadpool<Http>*> >&&)
  0.00      0.01     0.00        8     0.00     0.00  std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> > std::thread::_S_make_state<std::thread::_Invoker<std::tuple<void (*)(threadpool<Http>*), threadpool<Http>*> > >(std::thread::_Invoker<std::tuple<void (*)(threadpool<Http>*), threadpool<Http>*> >&&)
  0.00      0.01     0.00        8     0.00     0.00  std::thread::_State::_State()
  0.00      0.01     0.00        8     0.00    57.22  decltype (__invoke((_S_declval<0ul>)(), (_S_declval<1ul>)())) std::thread::_Invoker<std::tuple<void (*)(threadpool<Http>*), threadpool<Http>*> >::_M_invoke<0ul, 1ul>(std::_Index_tuple<0ul, 1ul>)
  0.00      0.01     0.00        8     0.00     0.00  std::thread::_Invoker<std::tuple<void (*)(threadpool<Http>*), threadpool<Http>*> >::_Invoker(std::thread::_Invoker<std::tuple<void (*)(threadpool<Http>*), threadpool<Http>*> >&&)
  0.00      0.01     0.00        8     0.00    57.22  std::thread::_Invoker<std::tuple<void (*)(threadpool<Http>*), threadpool<Http>*> >::operator()()
  0.00      0.01     0.00        8     0.00     0.00  std::thread::thread<void (&)(threadpool<Http>*), threadpool<Http>*>(void (&)(threadpool<Http>*), threadpool<Http>*&&)
  0.00      0.01     0.00        8     0.00     0.00  threadpool<Http>*& std::__get_helper<1ul, threadpool<Http>*>(std::_Tuple_impl<1ul, threadpool<Http>*>&)
  0.00      0.01     0.00        8     0.00     0.00  std::tuple_element<0ul, std::tuple<void (*)(threadpool<Http>*), threadpool<Http>*> >::type&& std::get<0ul, void (*)(threadpool<Http>*), threadpool<Http>*>(std::tuple<void (*)(threadpool<Http>*), threadpool<Http>*>&&)
  0.00      0.01     0.00        8     0.00     0.00  std::tuple_element<1ul, std::tuple<void (*)(threadpool<Http>*), threadpool<Http>*> >::type&& std::get<1ul, void (*)(threadpool<Http>*), threadpool<Http>*>(std::tuple<void (*)(threadpool<Http>*), threadpool<Http>*>&&)
  0.00      0.01     0.00        8     0.00     0.00  std::tuple_element<1ul, std::tuple<void (*)(threadpool<Http>*), threadpool<Http>*> >::type& std::get<1ul, void (*)(threadpool<Http>*), threadpool<Http>*>(std::tuple<void (*)(threadpool<Http>*), threadpool<Http>*>&)
  0.00      0.01     0.00        8     0.00     0.00  std::remove_reference<std::_Tuple_impl<1ul, threadpool<Http>*>&>::type&& std::move<std::_Tuple_impl<1ul, threadpool<Http>*>&>(std::_Tuple_impl<1ul, threadpool<Http>*>&)
  0.00      0.01     0.00        8     0.00     0.00  threadpool<Http>*&& std::forward<threadpool<Http>*&&>(std::remove_reference<threadpool<Http>*&&>::type&)
  0.00      0.01     0.00        8     0.00     0.00  void (*&&std::forward<void (*&&)(threadpool<Http>*)>(std::remove_reference<void (*&&)(threadpool<Http>*)>::type&))(threadpool<Http>*)
  0.00      0.01     0.00        8     0.00     0.00  std::operator==(std::thread::id, std::thread::id)
  0.00      0.01     0.00        7     0.00     0.00  sem::post()
  0.00      0.01     0.00        7     0.00     0.00  Myepoll::setnonblocking(int)
  0.00      0.01     0.00        7     0.00     0.00  __gnu_cxx::__aligned_buffer<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_ptr()
  0.00      0.01     0.00        7     0.00     0.00  __gnu_cxx::__aligned_buffer<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_addr()
  0.00      0.01     0.00        7     0.00     0.00  __gnu_cxx::__aligned_membuf<Http*>::_M_ptr()
  0.00      0.01     0.00        7     0.00     0.00  __gnu_cxx::__aligned_membuf<Http*>::_M_addr()
  0.00      0.01     0.00        7     0.00     0.00  std::thread::joinable() const
  0.00      0.01     0.00        7     0.00     0.00  std::_List_node<Http*>::_M_valptr()
  0.00      0.01     0.00        7     0.00     0.00  std::thread::_Invoker<std::tuple<std::decay<void (&)(threadpool<Http>*)>::type, std::decay<threadpool<Http>*>::type> > std::thread::__make_invoker<void (&)(threadpool<Http>*), threadpool<Http>*>(void (&)(threadpool<Http>*), threadpool<Http>*&&)
  0.00      0.01     0.00        7     0.00     0.00  std::thread::~thread()
  0.00      0.01     0.00        7     0.00     0.00  std::__detail::_Hash_node_value_base<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_valptr()
  0.00      0.01     0.00        7     0.00     0.00  void (*&std::__get_helper<0ul, void (*)(threadpool<Http>*), threadpool<Http>*>(std::_Tuple_impl<0ul, void (*)(threadpool<Http>*), threadpool<Http>*>&))(threadpool<Http>*)
  0.00      0.01     0.00        7     0.00    65.39  void std::__invoke_impl<void, void (*)(threadpool<Http>*), threadpool<Http>*>(std::__invoke_other, void (*&&)(threadpool<Http>*), threadpool<Http>*&&)
  0.00      0.01     0.00        7     0.00     0.00  std::tuple_element<0ul, std::tuple<void (*)(threadpool<Http>*), threadpool<Http>*> >::type& std::get<0ul, void (*)(threadpool<Http>*), threadpool<Http>*>(std::tuple<void (*)(threadpool<Http>*), threadpool<Http>*>&)
  0.00      0.01     0.00        7     0.00    65.39  std::__invoke_result<void (*)(threadpool<Http>*), threadpool<Http>*>::type std::__invoke<void (*)(threadpool<Http>*), threadpool<Http>*>(void (*&&)(threadpool<Http>*), threadpool<Http>*&&)
  0.00      0.01     0.00        6     0.00     0.00  add_format(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, ...)
  0.00      0.01     0.00        6     0.00    76.29  threadpool<Http>::run()
  0.00      0.01     0.00        6     0.00    76.29  threadpool<Http>::worker(threadpool<Http>*)
  0.00      0.01     0.00        6     0.00     0.00  Myepoll::wait()
  0.00      0.01     0.00        6     0.00     0.00  Myepoll::addfd(int, bool)
  0.00      0.01     0.00        6     0.00     0.00  __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::new_allocator(__gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&)
  0.00      0.01     0.00        6     0.00     0.00  std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::allocator(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&)
  0.00      0.01     0.00        6     0.00     0.00  std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> >::~unique_ptr()
  0.00      0.01     0.00        6     0.00     0.00  std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl::_M_swap_data(std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl&)
  0.00      0.01     0.00        6     0.00     0.00  std::_List_iterator<Http*>::_List_iterator(std::__detail::_List_node_base*)
  0.00      0.01     0.00        6     0.00     0.00  std::piecewise_construct_t const& std::forward<std::piecewise_construct_t const&>(std::remove_reference<std::piecewise_construct_t const&>::type&)
  0.00      0.01     0.00        6     0.00     0.00  std::tuple<>&& std::forward<std::tuple<> >(std::remove_reference<std::tuple<> >::type&)
  0.00      0.01     0.00        6     0.00     0.00  std::tuple<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>&& std::forward<std::tuple<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&> >(std::remove_reference<std::tuple<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&> >::type&)
  0.00      0.01     0.00        5     0.00     0.00  splitstr(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >)
  0.00      0.01     0.00        5     0.00     0.00  Http::init()
  0.00      0.01     0.00        5     0.00     0.00  Myepoll::modfd(int, int)
  0.00      0.01     0.00        5     0.00     0.00  std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_erase_at_end(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*)
  0.00      0.01     0.00        5     0.00     0.00  std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::clear()
  0.00      0.01     0.00        5     0.00     0.00  std::__cxx11::_List_base<Http*, std::allocator<Http*> >::_M_get_Node_allocator()
  0.00      0.01     0.00        4     0.00     0.00  Http::init(int)
  0.00      0.01     0.00        4     0.00     0.00  Sql_pool::get_one()
  0.00      0.01     0.00        4     0.00     0.00  Sql_pool::push_one(st_mysql*)
  0.00      0.01     0.00        4     0.00     0.00  __gnu_cxx::new_allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::new_allocator()
  0.00      0.01     0.00        4     0.00     0.00  __gnu_cxx::new_allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~new_allocator()
  0.00      0.01     0.00        4     0.00     0.00  std::__detail::_Hash_code_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Select1st, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, true>::_M_h2() const
  0.00      0.01     0.00        4     0.00     0.00  std::__detail::_Mod_range_hashing::operator()(unsigned long, unsigned long) const
  0.00      0.01     0.00        4     0.00     0.00  std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::allocator<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true> >(std::allocator<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true> > const&)
